coddept,codmpio,codpoblado,department,municipio,refined_name_key
,,,,Ponedera,ponedera
,,,,Popayï¿_n,popayï¿_n
,,,,Popayï¿_n ,popayï¿_n
,,,,Pore,pore
,,,,Pueblo Nuevo,pueblo nuevo
,,,,Pueblo Rico,pueblo rico
,,,,Pueblorrico,pueblo rico
,,,,Puerto Asï¿_s,puerto asï¿_s
,,,,Puerto Berrï¿_o,puerto berrï¿_o
,,,,Puerto Caicedo,puerto caicedo
,,,,Puerto Gaitï¿_n,puerto gaitï¿_n
,,,,Puerto Libertador,puerto libertador
,,,,Puerto Lleras,puerto lleras
,,,,Puerto Nare,puerto nare
,,,,Puerto Salgar,puerto salgar
,,,,Recetor,recetor
,,,,Remolino,remolino
,,,,Retiro,retiro
,,,,Ricaurte,ricaurte
,,,,Rï¿_o de Oro,rï¿_o de oro
,,,,Rioblanco,rioblanco
,,,,Riohacha,riohacha
,,,,Rionegro,rionegro
,,,,Riosucio,riosucio
,,,,Sabana de Torres,sabana de torres
,,,,Saladoblanco,saladoblanco
,,,,Salamina,salamina
,,,,Salgar,salgar
,,,,Samanï¿_,samanï¿_
,,,,San Alberto,san alberto
,,,,San Antonio,san antonio
,,,,San Benito Abad,san benito abad
,,,,San Diego,san diego
,,,,San Francisco,san francisco
,,,,San Jacinto,san jacinto
,,,,San Jerï¿_nimo,san jerï¿_nimo
,,,,San Juanito,san juanito
,,,,San Luis,san luis
,,,,San Miguel,san miguel
,,,,San Onofre,san onofre
,,,,San Pablo,san pablo
,,,,San Pedro de los Milagros,san pedro de los milagros
,,,,San Pedro de Urabï¿_,san pedro de urabï¿_
,,,,San Rafael,san rafael
,,,,San Vicente,san vicente
,,,,Santa Ana,santa ana
,,,,Santa Marï¿_a,santa marï¿_a
,,,,Santander de Quilichao,santander de quilichao
,,,,Santiago de Tolï¿_,santiago de tolï¿_
,,,,Santo Domingo,santo domingo
,,,,Santuario,santuario
,,,,Saravena,saravena
,,,,Simacota,simacota
,,,,Simitï¿_,simitï¿_
,,,,Socorro,socorro
,,,,Sonsï¿_n,sonsï¿_n
,,,,Sucre,sucre
,,,,Tame,tame
,,,,Tangua,tangua
,,,,Tarazï¿_,tarazï¿_
,,,,Teorama,teorama
,,,,Tierralta,tierralta
,,,,Timbï¿_o,timbï¿_o
,,,,Tiquisio,tiquisio
,,,,Titiribï¿_,titiribï¿_
,,,,Toledo,toledo
,,,,Trinidad,trinidad
,,,,Tumaco,tumaco
,,,,Turbaco,turbaco
,,,,Unguï¿_a,unguï¿_a
,,,,Uramita,uramita
,,,,Urrao,urrao
,,,,Valledupar,valledupar
,,,,Valparaiso,valparaiso
,,,,Villa del Rosario,villa del rosario
,,,,Villavicencio,villavicencio
,,,,Yarumal,yarumal
,,,,Yolombï¿_,yolombï¿_
,,,,Yondï¿_,yondï¿_
,,,,Zambrano,zambrano
,,,,Zapatoca,zapatoca
,,,, San Alberto,san alberto
,,,,Abejorral,abejorral
,,,,Abrego,abrego
,,,,Abriaquï¿_,abriaquï¿_
,,,,Acandï¿_,acandï¿_
,,,,Achï¿_,achï¿_
,,,,Aguachica,aguachica
,,,,Agustï¿_n Codazzi,agustï¿_n codazzi
,,,,Algeciras,algeciras
,,,,Andalucï¿_a,andalucï¿_a
,,,,Andes,andes
,,,,Anorï¿_,anorï¿_
,,,,Antioquia,antioquia
,,,,Apartadï¿_,apartadï¿_
,,,,Aracataca,aracataca
,,,,Arauquita,arauquita
,,,,Argelia,argelia
,,,,Ariguanï¿_,ariguanï¿_
,,,,Ariguanï¿_ ,ariguanï¿_
,,,,Arjona,arjona
,,,,Armero,armero guayabal
,,,,Ataco,ataco
,,,,Baraya,baraya
,,,,Barbosa,barbosa
,,,,Barrancabermeja,barrancabermeja
,,,,Barranquilla,barranquilla
,,,,Bel_n de Umbrï¿_a,bel_n de umbrï¿_a
,,,,Bello,bello
,,,,Betania,betania
,,,,Betulia,betulia
,,,,Bochalema,bochalema
,,,,Bogotï¿_ D.C.,bogotï¿_ d.c.
,,,,Bojayï¿_,bojayï¿_
,,,,Bolï¿_var,bolï¿_var
,,,,Bosconia,bosconia
,,,,Briceï¿_o,briceï¿_o
,,,,Bucaramanga,bucaramanga
,,,,Buenavista,buenavista
,,,,Buga,buga
,,,,Bugalagrande,bugalagrande
,,,,Cabuyaro,cabuyaro
,,,,Cachira,cachira
,,,,Cajamarca,cajamarca
,,,,Cajibio,cajibio
,,,,Calamar,calamar
,,,,Caldono,caldono
,,,,Cali,cali
,,,,Candelaria,candelaria
,,,,Cantagallo,cantagallo
,,,,Caï¿_asgordas ,caï¿_asgordas
,,,,Carepa,carepa
,,,,Carmen de Viboral,carmen de viboral
,,,,Cartagena,cartagena
,,,,Cartago,cartago
,,,,Casablanca,casablanca
,,,,Cerrito,cerrito
,,,,Cerro San Antonio ,cerro de san antonio
,,,,Chalï¿_n,chalï¿_n
,,,,Chaparral,chaparral
,,,,Charalï¿_,charalï¿_
,,,,Chigorodï¿_,chigorodï¿_
,,,,Chinacota,chinacota
,,,,Chiriguanï¿_,chiriguanï¿_
,,,,Chitaga,chitaga
,,,,Chivolo,chivolo
,,,,Cienaga,cienaga
,,,,Cimitarra,cimitarra
,,,,Circasia,circasia
,,,,Cocornï¿_,cocornï¿_
,,,,Concepciï¿_n,concepciï¿_n
,,,,Condoto,condoto
,,,,Copacabana,copacabana
,,,,Cï¿_rdoba,cï¿_rdoba
,,,,Corinto,corinto
,,,,Coromoro,coromoro
,,,,Coyaima,coyaima
,,,,Cubarral,cubarral
,,,,Cï¿_cuta,cï¿_cuta
,,,,Cucutilla,cucutilla
,,,,Curumanï¿_,curumanï¿_
,,,,Dabeiba,dabeiba
,,,,Dagua,dagua
,,,,Dolores,dolores
,,,,Dosquebradas,dosquebradas
,,,,El Banco,el banco
,,,,El Carmen de Atrato,el carmen de atrato
,,,,El Carmen de Bolï¿_var,el carmen de bolï¿_var
,,,,El Copey,el copey
,,,,El Guamo,el guamo
,,,,El Paso,el paso
,,,,El Piï¿_ï¿_n,el piï¿_ï¿_n
,,,,El Playï¿_n,el playï¿_n
,,,,El Ret_n,el ret_n
,,,,El Retiro,el retiro
,,,,El Tambo,el tambo
,,,,El Tarra,el tarra
,,,,El Zulia,el zulia
,,,,Enciso,enciso
,,,,Exterior,exterior
,,,,Filadelfia,filadelfia
,,,,Florencia,florencia
,,,,Floridablanca,floridablanca
,,,,Fonseca,fonseca
,,,,Fresno,fresno
,,,,Frontino,frontino
,,,,Fundaciï¿_n,fundaciï¿_n
,,,,Gigante,gigante
,,,,Granada,granada
,,,,Guadalupe,guadalupe
,,,,Guaranda,guaranda
,,,,Guarne,guarne
,,,,Guepsa,guepsa
,,,,Hispania,hispania
,,,,Hobo,hobo
,,,,Ibagu_,ibague
,,,,Icononzo,icononzo
,,,,Isnos,isnos
,,,,Itagï¿_ï¿_,itagï¿_ï¿_
,,,,Ituango,ituango
,,,,Jamundï¿_,jamundï¿_
,,,,Juradï¿_,juradï¿_
,,,,La Belleza,la belleza
,,,,La Celia,la celia
,,,,La Cumbre,la cumbre
,,,,La Estrella,la estrella
,,,,La Merced,la merced
,,,,La Paz,la paz
,,,,La Paz (Robles),la paz (robles)
,,,,La Sierra,la sierra
,,,,La Vega,la vega
,,,,La Virginia,la virginia
,,,,Lebrija,lebrija
,,,,Lejanï¿_as,lejanï¿_as
,,,,Lï¿_bano,lï¿_bano
,,,,Liborina,liborina
,,,,Los Cï¿_rdobas,los cï¿_rdobas
,,,,Los Palmitos,los palmitos
,,,,Luruaco,luruaco
,,,,Maceo,maceo
,,,,Magangu_,magangu_
,,,,Maicao,maicao
,,,,Majagual,majagual
,,,,Manizales,manizales
,,,,Marï¿_a La Baja,marï¿_a la baja
,,,,Marinilla,marinilla
,,,,Medellï¿_n,medellï¿_n
,,,,Mercaderes,mercaderes
,,,,Miranda,miranda
,,,,Momil,momil
,,,,Mompos,mompos
,,,,Montecristo,montecristo
,,,,MonteLï¿_bano,montelï¿_bano
,,,,Monterï¿_a,monterï¿_a
,,,,Monterï¿_a ,monterï¿_a
,,,,Morales,morales
,,,,Murindï¿_,murindï¿_
,,,,Mutatï¿_,mutatï¿_
,,,,Nariï¿_o,nariï¿_o
,,,,Natagaima,natagaima
,,,,Necoclï¿_,necoclï¿_
,,,,Neiva,neiva
,,,,Obando,obando
,,,,Ocaï¿_a,ocaï¿_a
,,,,Orito,orito
,,,,Ortega,ortega
,,,,Ovejas,ovejas
,,,,Pacora,pacora
,,,,Pï¿_ez,pï¿_ez
,,,,Pailitas,pailitas
,,,,Palermo,palermo
,,,,Pasto,pasto
,,,,Patï¿_a (El Bordo),patia (el bordo)
,,,,Peï¿_ol,peï¿_ol
,,,,Pereira,pereira
,,,,Piendamï¿_,piendamï¿_
,,,,Pitalito,pitalito
,,,,Pivijay,pivijay
,,,,Planadas,planadas
,,,,Popayï¿_n,popayï¿_n
,,,,Pueblo Nuevo,pueblo nuevo
,,,,Pueblo Rico,pueblo rico
,,,,Puente Nacional,puente nacional
,,,,Puerto Asï¿_s,puerto asï¿_s
,,,,Puerto Libertador,puerto libertador
,,,,Puerto Lleras,puerto lleras
,,,,Puerto Rico,puerto rico
,,,,Puerto Tejada,puerto tejada
,,,,Puerto Triunfo,puerto triunfo
,,,,Puerto Wilches,puerto wilches
,,,,Purac_,purac_
,,,,Quibdï¿_,quibdï¿_
,,,,Quinchia,quinchia
,,,,Raquira,raquira
,,,,Remedios,remedios
,,,,Remolino,remolino
,,,,Retiro,retiro
,,,,Rï¿_o de Oro,rï¿_o de oro
,,,,Rioblanco,rioblanco
,,,,Riofrï¿_o,riofrï¿_o
,,,,Rionegro,rionegro
,,,,Riosucio,riosucio
,,,,Risaralda,risaralda
,,,,Roncesvalles,roncesvalles
,,,,Rosas,rosas
,,,,Rovira,rovira
,,,,Sabana de Torres,sabana de torres
,,,,Salamina,salamina
,,,,Salgar,salgar
,,,,San Andr_s,san andr_s
,,,,San Antero,san antero
,,,,San Antonio,san antonio
,,,,San Calixto,san calixto
,,,,San Carlos,san carlos
,,,,San Diego,san diego
,,,,San Francisco,san francisco
,,,,San Jacinto,san jacinto
,,,,San Jos_ de la Montaï¿_a,san jos_ de la montaï¿_a
,,,,San Juan de Cesar,san juan de cesar
,,,,San Juan Nepomuceno,san juan nepomuceno
,,,,San Luis,san luis
,,,,San Martï¿_n,san martï¿_n
,,,,San Martin de Loba,san martin de loba
,,,,San Onofre,san onofre
,,,,San Pablo,san pablo
,,,,San Rafael,san rafael
,,,,San Vicente,san vicente
,,,,San Vicente de Chucuri,san vicente de chucuri
,,,,San Zenon,san zenon
,,,,Santa Isabel,santa isabel
,,,,Santa Marta,santa marta
,,,,Santa Rosa,santa rosa
,,,,Santa Rosa del Sur,santa rosa del sur
,,,,Santander de Quilichao,santander de quilichao
,,,,Santiago de Tolï¿_,santiago de tolï¿_
,,,,Santo Domingo,santo domingo
,,,,Santuario,santuario
,,,,Saravena,saravena
,,,,Sardinata,sardinata
,,,,Sibundoy,sibundoy
,,,,Silos,silos
,,,,Simacota,simacota
,,,,Simitï¿_,simitï¿_
,,,,Soledad,soledad
,,,,Sonsï¿_n,sonsï¿_n
,,,,Suratï¿_,suratï¿_
,,,,Tado,tado
,,,,Tame,tame
,,,,Tï¿_mesis,tï¿_mesis
,,,,Tarso,tarso
,,,,Tibï¿_,tibï¿_
,,,,Tierralta,tierralta
,,,,Timbï¿_o,timbï¿_o
,,,,Tiquisio,tiquisio
,,,,Titiribï¿_,titiribï¿_
,,,,Toledo,toledo
,,,,Toluviejo,toluviejo
,,,,Tona,tona
,,,,Trujillo,trujillo
,,,,Tuluï¿_,tuluï¿_
,,,,Turbaco,turbaco
,,,,Turbo,turbo
,,,,Uramita,uramita
,,,,Urrao,urrao
,,,,Urumita,urumita
,,,,Utica,utica
,,,,Valencia,valencia
,,,,Valledupar,valledupar
,,,,Vegachï¿_,vegachï¿_
,,,,Venadillo,venadillo
,,,,Vigï¿_a del Fuerte,vigï¿_a del fuerte
,,,,Villa del Rosario,villa del rosario
,,,,Villahermosa,villahermosa
,,,,Villavicencio,villavicencio
,,,,Viotï¿_,viotï¿_
,,,,Yolombï¿_,yolombï¿_
,,,,Zambrano,zambrano
,,,,Abejorral,abejorral
,,,,Acacï¿_as,acacï¿_as
,,,,Achï¿_,achï¿_
,,,,Aguachica,aguachica
,,,,Aguadas,aguadas
,,,,Aguazul,aguazul
,,,,Agustï¿_n Codazzi,agustï¿_n codazzi
,,,,Albania,albania
,,,,Alejandrï¿_a,alejandrï¿_a
,,,,Algeciras,algeciras
,,,,Almaguer,almaguer
,,,,Altos del Rosario,altos del rosario
,,,,Alvarado,alvarado
,,,,Amagï¿_,amagï¿_
,,,,Amalfi,amalfi
,,,,Andes,andes
,,,,Angelï¿_polis,angelï¿_polis
,,,,Angostura,angostura
,,,,Anorï¿_,anorï¿_
,,,,Ansermanuevo,ansermanuevo
,,,,Antioquia,antioquia
,,,,Anzï¿_,anzï¿_
,,,,Anzï¿_ategui,anzï¿_ategui
,,,,Apartadï¿_,apartadï¿_
,,,,Aracataca,aracataca
,,,,Aranzazu,aranzazu
,,,,Arauca,arauca
,,,,Arauquita,arauquita
,,,,Arboletes,arboletes
,,,,Arenal,arenal
,,,,Argelia,argelia
,,,,Arjona,arjona
,,,,Armero,armero guayabal
,,,,Ataco,ataco
,,,,Bagadï¿_,bagadï¿_
,,,,Bahia Solano,bahia solano
,,,,Balboa,balboa
,,,,Baraya,baraya
,,,,Barbosa,barbosa
,,,,Barrancabermeja,barrancabermeja
,,,,Barranco de Loba,barranco de loba
,,,,Barranquilla,barranquilla
,,,,Becerril,becerril
,,,,Bel_n de los Andaquï¿_es,bel_n de los andaquï¿_es
,,,,Bel_n de Umbrï¿_a,bel_n de umbrï¿_a
,,,,Bello,bello
,,,,Belmira,belmira
,,,,Betulia,betulia
,,,,Bogotï¿_ D.C.,bogotï¿_ d.c.
,,,,Bojayï¿_,bojayï¿_
,,,,Bolï¿_var,bolï¿_var
,,,,Bosconia,bosconia
,,,,Bucaramanga,bucaramanga
,,,,Bucarasica,bucarasica
,,,,Buenaventura,buenaventura
,,,,Buenos Aires,buenos aires
,,,,Buga,buga
,,,,Bugalagrande,bugalagrande
,,,,Cachira,cachira
,,,,Cajamarca,cajamarca
,,,,Cajibio,cajibio
,,,,Caldas,caldas
,,,,Cali,cali
,,,,Caloto,caloto
,,,,Campamento,campamento
,,,,Campo de la Cruz,campo de la cruz
,,,,Campoalegre,campoalegre
,,,,Canalete,canalete
,,,,Caï¿_asgordas ,caï¿_asgordas
,,,,Caracolï¿_,caracolï¿_
,,,,Carepa,carepa
,,,,Carmen de Viboral,carmen de viboral
,,,,Cartagena,cartagena
,,,,Cartago,cartago
,,,,Caucasia,caucasia
,,,,Ceret_,ceret_
,,,,Cerro San Antonio,cerro de san antonio
,,,,Chalï¿_n,chalï¿_n
,,,,Chaparral,chaparral
,,,,Chigorodï¿_,chigorodï¿_
,,,,Chimichagua,chimichagua
,,,,Chinacota,chinacota
,,,,Chinï¿_,chinï¿_
,,,,Chiriguanï¿_,chiriguanï¿_
,,,,Cienaga,cienaga
,,,,Ci_naga de Oro,ci_naga de oro
,,,,Cimitarra,cimitarra
,,,,Cocornï¿_,cocornï¿_
,,,,Colombia,colombia
,,,,Coloso,coloso
,,,,Concepciï¿_n,concepciï¿_n
,,,,Convenciï¿_n,convenciï¿_n
,,,,Copacabana,copacabana
,,,,Cï¿_rdoba,cï¿_rdoba
,,,,Corinto,corinto
,,,,Coromoro,coromoro
,,,,Cï¿_cuta,cï¿_cuta
,,,,Cunday,cunday
,,,,Curumanï¿_,curumanï¿_
,,,,Dabeiba,dabeiba
,,,,Dagua,dagua
,,,,Dibulla,dibulla
,,,,Dosquebradas,dosquebradas
,,,,Ebejico,ebejico
,,,,El Carmen,el carmen
,,,,El Carmen de Atrato,el carmen de atrato
,,,,El Carmen de Bolï¿_var,el carmen de bolï¿_var
,,,,El Cerrito,el cerrito
,,,,El Cocuy,el cocuy
,,,,El Copey,el copey
,,,,El Paso,el paso
,,,,El Paujil,el paujil
,,,,El Playï¿_n,el playï¿_n
,,,,El Ret_n,el ret_n
,,,,El Retiro,el retiro
,,,,El Rosario,el rosario
,,,,El Tambo,el tambo
,,,,El Tarra,el tarra
,,,,El Zulia,el zulia
,,,,Elias,elias
,,,,Enciso,enciso
,,,,Envigado,envigado
,,,,Filadelfia,filadelfia
,,,,Florencia,florencia
,,,,Florida,florida
,,,,Floridablanca,floridablanca
,,,,Fonseca,fonseca
,,,,Fredonia,fredonia
,,,,Fresno ,fresno
,,,,Frontino,frontino
,,,,Fuente de Oro,fuente de oro
,,,,Fundaciï¿_n,fundaciï¿_n
,,,,Gamarra,gamarra
,,,,Garzï¿_n,garzï¿_n
,,,,Gigante,gigante
,,,,Ginebra,ginebra
,,,,Girardota,girardota
,,,,Girï¿_n,girï¿_n
,,,,Gomez Plata,gomez plata
,,,,Granada,granada
,,,,Guadalupe,guadalupe
,,,,Gualmatï¿_n,gualmatï¿_n
,,,,Guamo,guamo
,,,,Guarne,guarne
,,,,Guatap_,guatap_
,,,,Guatica,guatica
,,,,Heliconia,heliconia
,,,,Hobo,hobo
,,,,Honda,honda
,,,,Ibague,ibague
,,,,Icononzo,icononzo
,,,,Inzï¿_,inzï¿_
,,,,Isnos,isnos
,,,,Ituango,ituango
,,,,Jamundï¿_,jamundï¿_
,,,,Jericï¿_,jericï¿_
,,,,Juan de Acosta,juan de acosta
,,,,La Cumbre,la cumbre
,,,,La Jagua de Ibï¿_rico,la jagua de ibï¿_rico
,,,,La Montaï¿_ita,la montaï¿_ita
,,,,La Paz (Robles),la paz (robles)
,,,,La Plata,la plata
,,,,La Playa,la playa
,,,,La Sierra,la sierra
,,,,La Uniï¿_n,la uniï¿_n
,,,,La Vega,la vega
,,,,La Virginia,la virginia
,,,,Labranzagrande,labranzagrande
,,,,Landï¿_zuri,landï¿_zuri
,,,,Lebrija,lebrija
,,,,L_rida ,l_rida
,,,,Lï¿_bano,lï¿_bano
,,,,Linares,linares
,,,,Lopez,lopez
,,,,Lorica,lorica
,,,,Los Cï¿_rdobas,los cï¿_rdobas
,,,,Los Palmitos,los palmitos
,,,,Maceo,maceo
,,,,Magangu_,magangu_
,,,,Maicao,maicao
,,,,Malambo,malambo
,,,,Marï¿_a La Baja,marï¿_a la baja
,,,,Marinilla,marinilla
,,,,Mariquita,mariquita
,,,,Marquetalia,marquetalia
,,,,Marulanda,marulanda
,,,,Medellï¿_n,medellï¿_n
,,,,Mercaderes,mercaderes
,,,,Miranda,miranda
,,,,Mitï¿_,mitï¿_
,,,,Mocoa,mocoa
,,,,Mogotes,mogotes
,,,,Momil,momil
,,,,Mompos,mompos
,,,,Montebello,montebello
,,,,MonteLï¿_bano,montelï¿_bano
,,,,Monterï¿_a,monterï¿_a
,,,,Moï¿_itos,moï¿_itos
,,,,Morales,morales
,,,,Murindï¿_,murindï¿_
,,,,Mutatï¿_,mutatï¿_
,,,,Nariï¿_o,nariï¿_o
,,,,Nï¿_taga,nï¿_taga
,,,,Natagaima,natagaima
,,,,Necoclï¿_,necoclï¿_
,,,,Neira,neira
,,,,Neiva,neiva
,,,,Ocaï¿_a,ocaï¿_a
,,,,Oporapa,oporapa
,,,,Ortega,ortega
,,,,Ovejas,ovejas
,,,,Pï¿_ez,pï¿_ez
,,,,Pailitas,pailitas
,,,,Palmira,palmira
,,,,Palmito,palmito
,,,,Palocabildo,palocabildo
,,,,Pasto,pasto
,,,,Patia (El Bordo),patia (el bordo)
,,,,Pelaya,pelaya
,,,,Pensilvania,pensilvania
,,,,Peï¿_ol,peï¿_ol
,,,,Peque,peque
,,,,Pereira,pereira
,,,,Piendamï¿_,piendamï¿_
,,,,Pitalito,pitalito
,,,,Planeta Rica,planeta rica
,,,,Plato,plato
,,,,Ponedera,ponedera
,,,,Popayï¿_n,popayï¿_n
,,,,Pradera,pradera
,,,,Prado,prado
,,,,Pueblo Bello,pueblo bello
,,,,Pueblo Nuevo,pueblo nuevo
,,,,Pueblo Rico,pueblo rico
,,,,Pueblo Viejo,pueblo viejo
,,,,Pueblorrico,pueblo rico
,,,,Puerto Berrï¿_o,puerto berrï¿_o
,,,,Puerto Concordia,puerto concordia
,,,,Puerto Escondido,puerto escondido
,,,,Puerto Libertador,puerto libertador
,,,,Puerto Nare,puerto nare
,,,,Puerto Rico,puerto rico
,,,,Puerto Santander,puerto santander
,,,,Puerto Tejada,puerto tejada
,,,,Puerto Wilches,puerto wilches
,,,,Purificaciï¿_n,purificaciï¿_n
,,,,Quibdï¿_,quibdï¿_
,,,,Quinchia,quinchia
,,,,Quipile,quipile
,,,,Ragonvalia,ragonvalia
,,,,Remedios,remedios
,,,,Remolino,remolino
,,,,Repelï¿_n,repelï¿_n
,,,,Restrepo,restrepo
,,,,Retiro,retiro
,,,,Rï¿_o de Oro,rï¿_o de oro
,,,,Rï¿_o Viejo,rï¿_o viejo
,,,,Rioblanco,rioblanco
,,,,Riofrï¿_o,riofrï¿_o
,,,,Riohacha,riohacha
,,,,Rionegro,rionegro
,,,,Riosucio,riosucio
,,,,Risaralda,risaralda
,,,,Rivera,rivera
,,,,Rosas,rosas
,,,,Rovira,rovira
,,,,Sabana de Torres,sabana de torres
,,,,Sabanalarga,sabanalarga
,,,,Sabanas de San ï¿_ngel,sabanas de san ï¿_ngel
,,,,Sahagï¿_n,sahagï¿_n
,,,,Salamina,salamina
,,,,Samanï¿_,samanï¿_
,,,,San Agustï¿_n,san agustï¿_n
,,,,San Alberto,san alberto
,,,,San Andr_s,san andr_s
,,,,San Antonio,san antonio
,,,,San Benito Abad,san benito abad
,,,,San Bernardo del Viento,san bernardo del viento
,,,,San Carlos,san carlos
,,,,San Cayetano,san cayetano
,,,,San Cristobal,san cristobal
,,,,San Estanislao,san estanislao
,,,,San Francisco,san francisco
,,,,San Jacinto,san jacinto
,,,,San Jos_ del Fragua,san jos_ del fragua
,,,,San Juan de Arama,san juan de arama
,,,,San Juan de Betulia,san juan de betulia
,,,,San Juan de Cesar,san juan de cesar
,,,,San Juan Nepomuceno,san juan nepomuceno
,,,,San Luis,san luis
,,,,San Martï¿_n,san martï¿_n
,,,,San Martin de Loba,san martin de loba
,,,,San Onofre,san onofre
,,,,San Pablo,san pablo
,,,,San Pedro,san pedro
,,,,San Pedro de los Milagros,san pedro de los milagros
,,,,San Rafael,san rafael
,,,,San Vicente,san vicente
,,,,San Vicente de Chucuri,san vicente de chucuri
,,,,Santa Bï¿_rbara,santa bï¿_rbara
,,,,Santa Isabel,santa isabel
,,,,Santa Marta,santa marta
,,,,Santa Rosa de Cabal,santa rosa de cabal
,,,,Santa Rosa de Osos,santa rosa de osos
,,,,Santa Rosa del Sur,santa rosa del sur
,,,,Santander de Quilichao,santander de quilichao
,,,,Santo Domingo,santo domingo
,,,,Santuario,santuario
,,,,Sardinata,sardinata
,,,,Sardinata y Tibï¿_,sardinata y tibï¿_
,,,,Segovia,segovia
,,,,Sevilla,sevilla
,,,,Silvia,silvia
,,,,Simacota,simacota
,,,,Sincelejo,sincelejo
,,,,Sitio Nuevo,sitio nuevo
,,,,Soacha,soacha
,,,,Socorro,socorro
,,,,Solano,solano
,,,,Soledad,soledad
,,,,Sonsï¿_n,sonsï¿_n
,,,,Soplaviento,soplaviento
,,,,Sotarï¿_,sotarï¿_
,,,,Suaita,suaita
,,,,Sucre,sucre
,,,,Suratï¿_,suratï¿_
,,,,Tamalameque,tamalameque
,,,,Tï¿_mesis,tï¿_mesis
,,,,Tarso,tarso
,,,,Tenerife,tenerife
,,,,Teorama,teorama
,,,,Teruel,teruel
,,,,Tibï¿_,tibï¿_
,,,,Tierralta,tierralta
,,,,Timanï¿_,timanï¿_
,,,,Timbï¿_o,timbï¿_o
,,,,Titiribï¿_,titiribï¿_
,,,,Toledo,toledo
,,,,Toluviejo,toluviejo
,,,,Toribï¿_o,toribï¿_o
,,,,Toro,toro
,,,,Totorï¿_,totorï¿_
,,,,Trinidad,trinidad
,,,,Trujillo,trujillo
,,,,Tubarï¿_,tubarï¿_
,,,,Tuluï¿_,tuluï¿_
,,,,Tumaco,tumaco
,,,,Turbaco,turbaco
,,,,Turbo,turbo
,,,,Unguï¿_a,unguï¿_a
,,,,Urrao,urrao
,,,,Urumita,urumita
,,,,Valencia,valencia
,,,,Valledupar,valledupar
,,,,Valparaiso,valparaiso
,,,,Vegachï¿_,vegachï¿_
,,,,Venadillo,venadillo
,,,,Venecia,venecia
,,,,Venezuela,venezuela
,,,,Vetas,vetas
,,,,Vigï¿_a del Fuerte,vigï¿_a del fuerte
,,,,Villa del Rosario,villa del rosario
,,,,Villanueva,villanueva
,,,,Villavicencio,villavicencio
,,,,Viotï¿_,viotï¿_
,,,,Yacopï¿_,yacopï¿_
,,,,Yalï¿_,yalï¿_
,,,,Yarumal,yarumal
,,,,Yolombï¿_,yolombï¿_
,,,,Yondï¿_,yondï¿_
,,,,Yopal,yopal
,,,,Yumbo,yumbo
,,,,Zambrano,zambrano
,,,,Zaragoza,zaragoza
,,,,Abejorral,abejorral
,,,,Acacï¿_as,acacï¿_as
,,,,Acandï¿_,acandï¿_
,,,,Acevedo,acevedo
,,,,Achï¿_,achï¿_
,,,,Aguachica,aguachica
,,,,Aguadas,aguadas
,,,,Agustï¿_n Codazzi,agustï¿_n codazzi
,,,,Alejandrï¿_a,alejandrï¿_a
,,,,Altamira,altamira
,,,,Altos del Rosario,altos del rosario
,,,,Amagï¿_,amagï¿_
,,,,Amalfi,amalfi
,,,,Andes,andes
,,,,Anorï¿_,anorï¿_
,,,,Anserma,anserma
,,,,Apartadï¿_,apartadï¿_
,,,,Aracataca,aracataca
,,,,Aranzazu,aranzazu
,,,,Arauca,arauca
,,,,Arauquita,arauquita
,,,,Arboledas,arboledas
,,,,Arjona,arjona
,,,,Barbacoas,barbacoas
,,,,Barbosa,barbosa
,,,,Barrancabermeja,barrancabermeja
,,,,Barrancas,barrancas
,,,,Barranquilla,barranquilla
,,,,Bel_n de los Andaquï¿_es,bel_n de los andaquï¿_es
,,,,Bello,bello
,,,,Betulia,betulia
,,,,Bogotï¿_ D.C.,bogotï¿_ d.c.
,,,,Bolï¿_var,bolï¿_var
,,,,Bosconia,bosconia
,,,,Bucaramanga,bucaramanga
,,,,Buenaventura,buenaventura
,,,,Buenos Aires  ,buenos aires
,,,,Buga,buga
,,,,Buriticï¿_,buriticï¿_
,,,,Caicedo,caicedo
,,,,Cajamarca,cajamarca
,,,,Calamar,calamar
,,,,Caldas,caldas
,,,,Caldono,caldono
,,,,Calima,calima
,,,,Caloto,caloto
,,,,Campamento,campamento
,,,,Campoalegre,campoalegre
,,,,Cantagallo,cantagallo
,,,,Caï¿_asgordas ,caï¿_asgordas
,,,,Caparrapï¿_,caparrapï¿_
,,,,Capitanejo,capitanejo
,,,,Carepa,carepa
,,,,Carmen de Viboral,carmen de viboral
,,,,Carolina,carolina
,,,,Cartagena,cartagena
,,,,Cerrito,cerrito
,,,,Chalï¿_n,chalï¿_n
,,,,Chaparral,chaparral
,,,,Chigorodï¿_,chigorodï¿_
,,,,Chimï¿_,chimï¿_
,,,,Chimichagua,chimichagua
,,,,Chinacota,chinacota
,,,,Chinchinï¿_,chinchinï¿_
,,,,Chinï¿_,chinï¿_
,,,,Chiriguanï¿_,chiriguanï¿_
,,,,Cienaga,cienaga
,,,,Cocornï¿_,cocornï¿_
,,,,Coloso,coloso
,,,,Concepciï¿_n,concepciï¿_n
,,,,Concordia,concordia
,,,,Convenciï¿_n,convenciï¿_n
,,,,Corinto,corinto
,,,,Coromoro,coromoro
,,,,Covarachia,covarachia
,,,,Cï¿_cuta,cï¿_cuta
